movieId,title,genres,imdbId,movieIndex
7389,One Million Years B.C. (1966),Adventure|Fantasy,tt0060782,9263
7390,Prey for Rock & Roll (2003),Drama|Musical,tt0307351,12899
7391,"Mother, Jugs & Speed (1976)",Comedy,tt0074923,11110
7392,Bandolero! (1968),Western,tt0062708,11410
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,tt0059797,6632
7395,Cheaper by the Dozen (1950),Comedy|Drama,tt0042327,4231
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,tt0070644,3502
7397,"Baby, the Rain Must Fall (1965)",Drama,tt0058930,13890
7398,Belles on Their Toes (1952),Comedy,tt0044410,10625
7399,Ned Kelly (1970),Action|Crime|Western,tt0066130,11032
7400,Beyond the Stars (1989),Drama|Sci-Fi,tt0096921,13892
7402,"Food of the Gods, The (1976)",Horror|Sci-Fi,tt0074540,12917
7403,Food of the Gods II (1989),Horror|Sci-Fi,tt0097371,11407
7405,Road to Bali (1952),Comedy|Musical,tt0045094,9975
7406,"Flying Deuces, The (1939)",Comedy,tt0031322,9976
7407,Africa Screams (1949),Adventure|Comedy,tt0041098,12919
7408,Jack and the Beanstalk (1952),Children|Comedy|Fantasy,tt0044762,11001
7410,"Osterman Weekend, The (1983)",Action|Thriller,tt0086058,8274
7411,Munchies (1987),Comedy|Horror,tt0093582,12920
7412,"Cat and the Canary, The (1978)",Comedy|Horror|Mystery,tt0077304,12921
7413,Hangman's Curse (2003),Horror|Mystery|Thriller,tt0342508,13898
7414,Going in Style (1979),Comedy|Drama,tt0079219,11445
7415,"Late Show, The (1977)",Comedy|Crime|Drama|Mystery,tt0076301,11383
7416,"Sunshine Boys, The (1975)",Comedy,tt0073766,7805
7417,Jersey Girl (1992),Comedy|Romance,tt0104550,8514
7418,"American Nightmare, The (2000)",Documentary,tt0259182,12924
7419,After Hours (1985),Comedy|Thriller,tt0088680,2484
7420,Viva Las Vegas (1964),Comedy|Musical|Romance,tt0058725,11397
7423,Hitman Hart: Wrestling with Shadows (1998),Documentary,tt0179218,13900
7437,Connie and Carla (2004),Comedy,tt0345074,7163
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,tt0378194,149
7439,"Punisher, The (2004)",Action|Crime|Thriller,tt0330793,3233
7440,Paper Clips (2004),Documentary,tt0380615,6581
7441,"Thousand Clouds of Peace, A (Mil nubes de paz cercan el cielo, amor, jamás acabarás de ser amor) (2003)",Drama|Romance,tt0358590,13903
7442,Young Adam (2003),Crime|Drama|Thriller,tt0289635,8519
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,tt0337563,1380
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,tt0328107,872
7446,Clifford's Really Big Movie (2004),Animation|Children,tt0398872,12908
7447,MC5*: A True Testimonial (2002),Documentary,tt0333847,13905
7448,Envy (2004),Comedy,tt0326856,7232
7449,Godsend (2004),Drama|Horror|Thriller,tt0335121,6969
7450,Laws of Attraction (2004),Comedy|Romance,tt0323033,5203
7451,Mean Girls (2004),Comedy,tt0377092,1131
7453,New York Minute (2004),Action|Adventure|Comedy,tt0363282,7308
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,tt0338526,1923
7455,"Mudge Boy, The (2003)",Drama,tt0339419,10732
7456,Valentin (Valentín) (2002),Drama,tt0296915,6871
7457,Breakin' All the Rules (2004),Comedy|Romance,tt0349169,10652
7458,Troy (2004),Action|Adventure|Drama|War,tt0332452,1066
7459,Carandiru (2003),Crime|Drama,tt0293007,5007
7460,Coffee and Cigarettes (2003),Comedy|Drama,tt0379217,2454
7461,"Strayed (égarés, Les) (2003)",Drama|Romance,tt0329111,13746
7471,Dance Me Outside (1994),Comedy|Drama,tt0109529,13751
7474,"Boys in the Band, The (1970)",Drama,tt0065488,9958
7475,Raid (2003),Action|Crime|Drama|Thriller,tt0330802,8935
7477,Eye See You (D-Tox) (2002),Horror|Thriller,tt0160184,13752
7478,Swimming to Cambodia (1987),Drama,tt0094089,4778
7480,Under Fire (1983),Drama|Thriller|War,tt0086510,10791
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,tt0089092,3546
7482,Enter the Dragon (1973),Action|Crime,tt0070034,1499
7483,Foreign Land (Terra Estrangeira) (1996),Action|Crime|Drama|Romance|Thriller,tt0114651,13755
7484,Gimme Shelter (1970),Documentary,tt0065780,3939
7485,Good Morning (Ohayô) (1959),Comedy,tt0053134,7091
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,tt0118845,4285
7487,Henry & June (1990),Drama,tt0099762,6428
7488,Berkeley in the '60s (1990),Documentary,tt0099121,11379
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama,tt0100557,5875
7490,At First Sight (Entre Nous) (Coup de foudre) (1983),Drama,tt0085370,9666
7491,"Naked Prey, The (1966)",Adventure,tt0060736,10742
7492,Martin (1977),Drama|Horror,tt0077914,8743
7493,"Three Faces of Eve, The (1957)",Drama,tt0051077,4543
7502,Band of Brothers (2001),Action|Drama|War,tt0185906,615
7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,tt0108906,4658
7521,Mercy (2000),Crime|Mystery|Thriller,tt0188055,10650
7523,Desperate Hours (1990),Crime|Drama|Thriller,tt0099409,11380
7528,"Passion of Ayn Rand, The (1999)",Documentary|Drama|Romance,tt0140447,12895
7541,100 Girls (2000),Comedy|Romance,tt0214388,4195
7560,Fail-Safe (1964),Drama|Thriller|War,tt0058083,2896
7561,Paperhouse (1988),Fantasy|Horror|Thriller,tt0098061,8438
7562,Dobermann (1997),Action|Crime,tt0118996,5759
7563,"Discovery of Heaven, The (2001)",Drama,tt0251052,9280
7564,Kwaidan (Kaidan) (1964),Horror,tt0058279,4947
7565,Cat-Women of the Moon (a.k.a. Rocket to the Moon) (1953),Adventure|Sci-Fi,tt0045609,12978
7566,28 Up (1985),Documentary,tt0088650,2750
7567,Chance (2002),Comedy|Drama,tt0282410,11400
7568,Love Life (2001),Comedy|Romance,tt0253016,13400
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,tt0062512,1866
7570,Octopussy (1983),Action|Adventure|Thriller,tt0086034,2986
7571,"Blue Gardenia, The (1953)",Crime|Drama|Film-Noir|Thriller,tt0045564,13404
7572,Wit (2001),Drama,tt0243664,3736
7573,Never Say Never Again (1983),Action|Adventure|Thriller,tt0086006,4063
7574,Maborosi (Maboroshi no hikari) (1995),Drama,tt0113725,8746
7577,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance,tt0073822,6784
7578,Midnight (1939),Comedy|Romance,tt0031647,9244
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,tt0032943,2982
7580,"Man in the Gray Flannel Suit, The (1956)",Drama,tt0049474,8751
7581,"Fountainhead, The (1949)",Drama,tt0041386,8365
7583,In This Our Life (1942),Drama,tt0034890,13768
7584,Woman of the Year (1942),Comedy|Romance,tt0035567,4157
7585,Summertime (1955),Drama|Romance,tt0048673,7784
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),Drama|Thriller|War,tt0076734,7429
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,tt0062229,3103
7613,White Palace (1990),Drama,tt0103251,10604
7614,Oklahoma! (1955),Musical|Romance|Western,tt0048445,4016
7615,Desert Hearts (1985),Drama,tt0089015,7695
7616,Body Double (1984),Mystery|Thriller,tt0086984,6975
7617,Rooster Cogburn (1975),Comedy|Western,tt0073636,6650
7618,Chaplin (1992),Drama,tt0103939,3575
7619,"Miracle Worker, The (1962)",Drama,tt0056241,3416
7620,Monster in a Box (1992),Comedy|Drama,tt0102467,5863
7621,Vengo (2000),Drama|Musical,tt0211718,10618
7623,If You Only Knew (2000),Comedy|Romance,tt0180303,11395
7624,School Ties (1992),Drama,tt0105327,4104
7625,Girl (1998),Drama,tt0138467,11394
7626,Switch (1991),Comedy|Crime|Fantasy,tt0103016,13775
7636,Raising Cain (1992),Horror|Thriller,tt0105217,10617
7637,Irma Vep (1996),Comedy|Drama,tt0116650,11281
7638,Buck Privates (1941),Comedy|Musical,tt0033436,11393
7644,Divorce Iranian Style (1998),Documentary,tt0166169,13777
7645,Iron & Silk (1990),Comedy|Drama,tt0099857,13409
7646,Rose Red (2002),Horror|Mystery|Thriller,tt0259153,5638
7647,Noises Off... (1992),Comedy,tt0105017,5626
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,tt0120711,2368
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,tt0063285,8360
7657,Versus (2000),Action|Comedy|Fantasy|Horror,tt0275773,9939
7669,Pride and Prejudice (1995),Drama|Romance,tt0112130,1353
7675,"Canterville Ghost, The (1944)",Comedy|Fantasy,tt0036696,9554
7697,"Prince and the Showgirl, The (1957)",Comedy|Romance,tt0050861,11392
7698,"China Syndrome, The (1979)",Drama|Thriller,tt0078966,3462
7699,Who the Hell Is Juliette? (¿Quién diablos es Juliette?) (1997),Documentary,tt0126627,11391
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,tt0046268,3293
7701,Look Who's Talking Too (1990),Comedy|Romance,tt0100050,4588
7702,"Bells of St. Mary's, The (1945)",Drama,tt0037536,6232
7703,You Light Up My Life (1977),Drama|Romance,tt0076941,13479
7704,"Delta Force, The (1986)",Action,tt0090927,8740
7705,Pat and Mike (1952),Comedy|Romance,tt0045012,5782
7706,Animal Crackers (1930),Comedy|Musical,tt0020640,2848
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,tt0102011,10911
7708,Bedazzled (1967),Comedy|Fantasy,tt0061391,5521
7713,Cat People (1942),Drama|Horror|Romance|Thriller,tt0034587,6849
7714,Camelot (1967),Drama|Musical|Romance,tt0061439,5293
7716,"Lonely Guy, The (1984)",Comedy,tt0087635,11378
7719,"Comedy of Terrors, The (1964)",Comedy|Horror,tt0056943,13437
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,tt0073012,3859
7723,Good Guys Wear Black (1978),Action,tt0079227,13438
7724,Steel Dawn (1987),Action|Sci-Fi,tt0094033,13459
7725,On Deadly Ground (1994),Action|Adventure|Thriller,tt0110725,9952
7726,Boy Meets Girl (1998),Comedy|Romance,tt0169639,13614
7727,Protocol (1984),Comedy,tt0087951,13462
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,tt0038854,3933
7730,Matinee (1993),Comedy|Drama,tt0107529,13619
7738,That's The Way I Like It (a.k.a. Forever Fever) (1998),Comedy|Drama|Romance,tt0155713,13622
7739,Virtual Sexuality (1999),Comedy|Drama,tt0164221,11389
7742,Baxter (1989),Drama|Horror,tt0094713,8944
7743,Explorers (1985),Adventure|Children|Sci-Fi,tt0089114,4980
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,tt0107617,5361
7748,Pierrot le fou (1965),Crime|Drama,tt0059592,4309
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,tt0062480,5747
7753,Tuesdays with Morrie (1999),Drama,tt0207805,6801
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,tt0029850,5400
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,tt0057197,3854
7758,Same Old Song (On connaît la chanson) (1997),Comedy|Drama|Musical,tt0119828,10610
7759,Nostalghia (1983),Drama,tt0086022,4560
7761,"Soft Skin, The (La peau douce) (1964)",Drama,tt0058458,11031
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,tt0080297,3549
7763,Winter Sleepers (Winterschläfer) (2000),Drama|Romance,tt0120522,7660
7764,"Driller Killer, The (1979)",Drama|Horror,tt0079082,11361
7765,Perfectly Normal (1990),Comedy,tt0100347,13630
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,tt0050613,2325
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,tt0346336,3530
7769,Legend of the Village Warriors (Bangrajan) (2000),Action|Drama|War,tt0284880,10607
7770,Treasure Island (1990),Adventure,tt0100813,7993
7771,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama,tt0057831,4448
7772,Undercurrent (1946),Film-Noir|Thriller,tt0039066,13632
7773,"Bang, Bang, You're Dead (2002)",Drama,tt0288439,3473
7774,My Side of the Mountain (1969),Adventure|Children,tt0064708,10881
7775,"Thin Blue Lie, The (2000)",Drama,tt0223384,9574
7781,Twister (1990),Comedy,tt0096321,5176
7782,Sniper (1993),Action|Drama,tt0108171,6246
7783,Don't Tell Anyone (No se lo digas a nadie) (1998),Comedy|Drama,tt0166287,13642
7784,Ghost in the Machine (a.k.a. Deadly Terror) (1993),Horror|Sci-Fi|Thriller,tt0107009,8875
7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)",Drama,tt0259072,8248
7786,Genghis Blues (1999),Documentary,tt0187859,4967
7787,To Hell and Back (1955),Action|Drama|War,tt0048729,7677
7789,"11'09""01 - September 11 (2002)",Drama,tt0328802,6924
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Animation|Children|Comedy,tt0080461,8355
7791,Internal Affairs (1990),Crime|Thriller,tt0099850,6976
7792,"Parallax View, The (1974)",Thriller,tt0071970,5401
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,tt0080120,2581
7808,Mayerling (1968),Drama|Romance,tt0064645,13835
7809,Ambush (Rukajärven tie) (1999),Drama|Romance|War,tt0162625,5202
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,tt0146455,3533
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,tt0146247,4916
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,tt0121804,4534
7813,FM (1978),Drama,tt0077532,13826
7814,Waterloo (1970),Action|Drama|War,tt0066549,10104
7815,True Stories (1986),Comedy|Musical,tt0092117,6334
7816,North Beach (2000),Comedy|Drama,tt0226225,13827
7817,Zardoz (1974),Fantasy|Sci-Fi,tt0070948,6422
7818,School For Scoundrels (1960),Comedy,tt0054279,9090
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,tt0053976,3895
7821,Ice-Cold in Alex (1958),Adventure|Drama|War,tt0053935,9137
7822,Mogambo (1953),Adventure|Drama|Romance,tt0046085,10917
7824,Second Skin (Segunda Piel) (1999),Drama|Romance,tt0232611,13421
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,tt0039808,5348
7827,Cypher (2002),Action|Sci-Fi|Thriller,tt0284978,3030
7828,"Rack, The (1956)",Drama|War,tt0049652,13426
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,tt0031047,4308
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,tt0037365,5472
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,tt0034172,4888
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,tt0027260,3488
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,tt0039853,6151
7836,Woodstock (1970),Documentary|Musical,tt0066580,2682
7837,36 fillette (1988),Drama|Romance,tt0094596,10915
7839,Love Crazy (1941),Comedy,tt0033852,10654
7840,Gunga Din (1939),Adventure|Comedy|War,tt0031398,4775
7841,Children of Dune (2003),Fantasy|Sci-Fi,tt0287839,2796
7842,Dune (2000),Drama|Fantasy|Sci-Fi,tt0142032,2205
7843,Lammbock (2001),Comedy,tt0258760,5844
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,tt0106936,4114
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,tt0114720,6576
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,tt0259685,7924
7847,"Peanut Butter Solution, The (1985)",Children|Fantasy,tt0089789,8256
7878,Straight to Hell (1987),Comedy|Crime|Western,tt0094048,10887
7879,Notorious C.H.O. (2002),Comedy,tt0300274,6484
7880,Friday Night (Vendredi Soir) (2002),Drama,tt0295743,11368
7881,White Zombie (1932),Horror,tt0023694,9032
7882,The Plague of the Zombies (1966),Horror,tt0060841,10620
7883,I Walked with a Zombie (1943),Drama|Horror,tt0036027,7222
7884,Highway 61 (1991),Comedy,tt0102035,7485
7885,"Vampire Lovers, The (1970)",Horror,tt0066518,10925
7886,Countess Dracula (1972),Horror,tt0065580,11367
7887,"Cheerleaders, The (1973)",Comedy,tt0068364,13864
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,tt0061791,5794
7889,Pat Garrett and Billy the Kid (1973),Western,tt0070518,6546
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,tt0058700,6437
7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action,tt0073756,9216
7893,Return of the Street Fighter (Satsujin ken 2) (1974),Action|Crime|Drama,tt0073623,13434
7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) (1971)",Action|Adventure|War|Western,tt0067140,5310
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,tt0071249,6312
7896,Ride the High Country (1962),Adventure|Drama|Western,tt0056412,8674
7897,"Ballad of Cable Hogue, The (1970)",Comedy|Western,tt0065446,9551
7898,Junior Bonner (1972),Comedy|Drama|Western,tt0068786,10649
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,tt0072913,6853
7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,tt0065738,13435
7912,Finder's Fee (2001),Drama|Thriller,tt0192023,10729
7913,"Whip and the Body, The (Frusta e il corpo, La) (1963)",Horror,tt0057078,11365
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),Documentary,tt0017668,10074
7915,Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy,tt0170544,5597
7916,Gidget (1959),Comedy,tt0052847,10054
7917,Wild in the Streets (1968),Drama|Horror|Sci-Fi,tt0063808,13824
7918,"Indian Runner, The (1991)",Drama,tt0102116,7498
7919,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,tt0040979,7369
7920,Desperate Living (1977),Comedy|Crime,tt0075936,6748
7921,"Devil's Rain, The (1975)",Horror,tt0072869,13848
7922,"Valachi Papers,The (1972)",Crime|Drama,tt0068341,11362
7923,Rolling Thunder (1977),Action|Drama,tt0076637,9562
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,tt0041699,4191
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,tt0051808,2547
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,tt0057565,3266
7928,After the Rehearsal (Efter repetitionen) (1984),Drama,tt0087193,10626
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,tt0105121,8100
7932,Dark Days (2000),Documentary,tt0235327,3949
7933,"Night in Casablanca, A (1946)",Comedy,tt0038777,6285
7934,Zelig (1983),Comedy,tt0086637,2762
7935,Face to Face (Ansikte mot ansikte) (1976),Drama|Fantasy|Horror|Mystery,tt0074147,8925
7936,Shame (Skammen) (1968),Drama|War,tt0063611,6782
7937,"Silence, The (Tystnaden) (1963)",Drama,tt0057611,4782
7938,Winter Light (Nattvardsgästerna) (1963),Drama,tt0057358,4569
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,tt0055499,4327
7940,"Magician, The (Ansiktet) (1958)",Drama,tt0051365,6229
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,tt0048641,4553
7942,Summer with Monika (Sommaren med Monika) (1953),Drama|Romance,tt0046345,6702
7943,"Killers, The (1946)",Crime|Film-Noir,tt0038669,4258
7944,"Night of the Iguana, The (1964)",Drama|Thriller,tt0058404,6128
7945,Freud: The Secret Passion (1962),Drama,tt0055998,11357
7946,Reflections in a Golden Eye (1967),Drama,tt0062185,11355
7947,Under the Volcano (1984),Drama,tt0088322,10780
7948,Wise Blood (1979),Comedy|Drama,tt0080140,10238
7949,"Yakuza, The (1975)",Drama,tt0073918,10782
7951,Nightbreed (1990),Fantasy|Horror,tt0100260,7747
7952,Beyond the Door II (Schock) (Shock) (Suspense) (1977),Horror,tt0075651,11359
7953,Rabid Dogs (Kidnapped) (Cani arrabbiati) (1974),Drama|Thriller,tt0071275,10464
7954,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)",Horror,tt0069048,12995
7959,"Trip, The (1967)",Drama,tt0062395,10079
7976,Ken Park (2002),Drama,tt0209077,5358
7979,Monterey Pop (1968),Documentary|Musical,tt0064689,5017
7980,"Bridge Too Far, A (1977)",Action|Drama|War,tt0075784,2538
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,tt0338564,1597
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,tt0365376,3324
7983,Broadway Danny Rose (1984),Comedy,tt0087003,3857
7984,From Beyond (1986),Horror|Sci-Fi,tt0091083,5839
7986,Robot Jox (1990),Sci-Fi,tt0102800,10628
7987,Dolls (1987),Horror,tt0092906,10304
7988,Space Truckers (1996),Comedy|Sci-Fi,tt0120199,10085
7989,Not of This Earth (1988),Sci-Fi,tt0095756,12999
7990,Rock 'N' Roll High School (1979),Comedy|Musical,tt0079813,6643
7991,Death Race 2000 (1975),Action|Sci-Fi,tt0072856,5628
7992,Cockfighter (1974),Drama,tt0071338,11406
7993,"Bucket Of Blood, A (1959)",Comedy|Horror,tt0052655,9671
7995,"Wild Angels, The (1966)",Action|Drama,tt0061189,14022
8003,Bedlam (1946),Drama|Horror,tt0038343,14043
8004,Planet of the Vampires (Terrore nello spazio) (1965),Horror|Sci-Fi,tt0059792,10302
8007,Pure Country (1992),Drama|Musical|Romance,tt0105191,10082
8008,Brigadoon (1954),Fantasy|Musical|Romance,tt0046807,5274
8009,Marjorie Morningstar (1958),Drama,tt0051911,13002
8010,"Power of One, The (1992)",Drama,tt0105159,3545
8011,"Weather Underground, The (2002)",Documentary,tt0343168,3940
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,tt0199683,3207
8013,I'm with Lucy (2002),Comedy|Romance,tt0282593,8339
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,tt0374546,1675
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,tt0064806,5568
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,tt0068638,4668
8017,10 Rillington Place (1971),Crime|Drama|Thriller,tt0066730,6119
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,tt0308379,3812
8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,tt0108327,9593
8025,"Thief, The (Vor) (1997)",Drama,tt0124207,7419
8033,How to Steal a Million (1966),Comedy|Crime|Romance,tt0060522,3083
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,tt0117658,10095
8038,Manslaughter (1922),Drama,tt0013372,13911
8039,Support Your Local Sheriff! (1969),Comedy|Western,tt0065051,4085
8040,Brain Donors (1992),Comedy,tt0103872,8952
8042,Mean Streets (1973),Crime|Drama,tt0070379,2506
8043,Jack the Bear (1993),Comedy|Drama,tt0107247,13008
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,tt0023042,5473
8045,Hamburger Hill (1987),Action|Drama|War,tt0093137,5931
8055,"Last Broadcast, The (1998)",Horror|Mystery|Thriller,tt0122143,14040
8056,Harper (1966),Crime|Drama|Mystery,tt0060490,10734
8057,Sweet Bird of Youth (1962),Drama,tt0056541,10750
8062,Dahmer (2002),Drama|Horror|Thriller,tt0285728,9284
8063,Paradise (1991),Drama,tt0102631,9567
8068,Sundays and Cybele (Les dimanches de Ville d'Avray) (1962),Drama,tt0055910,12993
8069,Comes a Horseman (1978),Drama|Romance|Western,tt0077360,14034
8070,Grill Point (Halbe Treppe) (2002),Drama,tt0304126,11762
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,tt0192657,7537
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,tt0047849,4425
8095,"Cucaracha, La (1998)",Thriller,tt0157913,14003
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,tt0180748,4449
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,tt0099399,10299
8119,Crossroads (1986),Drama,tt0090888,6554
8120,29th Street (1991),Comedy,tt0101252,11761
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,tt0366532,5393
8123,Sammy and Rosie Get Laid (1987),Comedy|Drama,tt0093913,9247
8124,Leaving Normal (1992),Comedy|Drama,tt0104697,12972
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,tt0018455,4127
8126,Shock Corridor (1963),Drama,tt0057495,7923
8127,"First $20 Million Is Always the Hardest, The (2002)",Comedy,tt0280674,10297
8128,Au revoir les enfants (1987),Drama,tt0092593,2767
8129,Sex: The Annabel Chong Story (1999),Documentary,tt0181810,9602
8130,"Girl Next Door, The (1999)",Documentary,tt0189553,6145
8131,Pursuit of Happiness (2001),Comedy|Romance,tt0243508,2678
8132,Gladiator (1992),Action|Drama,tt0104346,942
8133,"Inheritance, The (Arven) (2003)",Drama,tt0328844,9254
8134,Wonderful Days (a.k.a. Sky Blue) (2003),Animation|Sci-Fi,tt0353014,6647
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,tt0053611,14080
8139,Deranged (1974),Horror|Thriller,tt0071408,12974
8140,The Cruel Sea (1953),Drama|War,tt0045659,8651
8141,Sodom and Gomorrah (1962),Adventure|Drama,tt0056504,11759
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,tt0221111,8164
8143,Lola Montès (1955),Drama,tt0048308,9257
8147,Charly (1968),Drama|Sci-Fi,tt0062794,3978
8148,Twice Upon a Time (1983),Animation|Fantasy,tt0086489,12976
8149,"Atlantis, the Lost Continent (1961)",Adventure|Sci-Fi,tt0054642,10972
8153,Lust for Life (1956),Drama,tt0049456,10201
8154,"Dolce Vita, La (1960)",Drama,tt0053779,2125
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,tt0193253,3316
8158,Rush (1991),Crime|Drama,tt0102820,4300
8167,Captain Blood (1935),Action|Adventure|Romance,tt0026174,4013
8168,"Lift, De (1983)",Horror|Thriller,tt0087622,11758
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,tt0092494,1919
8183,Educating Rita (1983),Comedy|Drama,tt0085478,3776
8187,On Moonlight Bay (1951),Comedy|Musical,tt0043880,13998
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,tt0047445,6326
8189,Zazie dans le métro (1960),Comedy,tt0054494,8922
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,tt0057840,8046
8191,Anne of the Thousand Days (1969),Drama,tt0064030,4786
8194,Baby Doll (1956),Drama,tt0048973,10133
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,tt0053619,4193
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,tt0065466,7135
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,tt0052893,3824
8198,"1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse) (1960)",Crime|Horror|Mystery|Thriller,tt0054371,8152
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,tt0046478,4811
8201,At Play in the Fields of the Lord (1991),Drama,tt0101373,8150
